Id,Name,Affiliation
101342,Joshua L. Garrett,"University of California , Berkeley"
101343,Michael Becht,
101356,First Osdi,
101381,A. LATOUR,"Theoretische Physik/FB 10 , Gerhard-Mercator-Universitat Duisburg,"
101391,Venkata Bhamidipati,
101398,Viet Yen Nguyen,
101400,Bjorn Lindblom,
101401,T. Wichert,
101407,J. Rikabi,
101408,Dong Huang,Carnegie Mellon University
101419,Christopher M. Hoadley,New York University
101420,Peter B. Catrysse,
101435,B. E. Berson,
101453,Cesar Bandera,
101462,M. P. Poettcker,
101470,Real-time Smart Transducer,
101472,Jinglu Hub,
101476,Roberto A. Rocha,
101482,OKE B ´,Econometric Institute Report EI 2002-47
101488,John M. Royet,
101493,U. Cilingiroglu,
101499,Yasutake Takahashi,Graduate School of Engineering | Osaka University
101502,S. Siu,
101514,A. Schwartz,"Department of Mathematics, The University of Michigan Ann Arbor, Michigan"
101526,M. Mizusawa,
101527,Michelle A. Sargent,
101528,K. Lancaster,Mathematics and Statistics Department; Wichita State University
101542,Lars Fryden,
101550,John Sturdy,
101557,Vicky Henderson,
101574,T. W. Fermanian,
101587,C. Fritsch,Instituto de Automática Industrial
101593,Robert Palais,University of Utah
101601,Yong-Ling Song,
101608,J. G. Noomen,
101611,A. A. Kontogeorgos,
101615,Takatoshi Komaoka,
101652,Jone F. Chen,
101684,Herbert W. Marsh,""
101685,Eric G. Wagner,
101704,E. Aebli,
101708,Satoshi Aragakit,
101710,H. Van Loon,
101713,Fritz Colonius,
101725,J. M. Kue,
101745,Ran Libeskind-Hadas,
101751,Madjid Eshaghi Gordji,
101761,W. THRELFALL,
101772,Santiago Fraga,Departamento de Automac ¸|Universidade Federal de Santa Catarina
101800,Massimo Paltrinieri,
101802,Aaron M. White,
101806,PW Wilson,"University of Southampton, Department of Electronics and Computer Science, Southampton, United Kingdom"
101809,Li-Wei Hung,
101810,Jeroni Salellas,Institut d'Informtica i Aplicacions; Universitat de Girona; Avda . Lluis Santal s/n
101812,J. Ueda,"Department of Microbiology and Ecology, University of Valencia, Burjassot, Valencia, Spain"
101814,W. Eric Wong,
101818,Todd Lupton,
101822,Harley E. Ryan Jr.,
101831,A. M. SIDDIQUI,Department of Mathematics|Pennsylvania State University
101836,Chittoor B. Sai Sudhakar,
101839,M. Degiovanni,
101844,Jj Barton,
101849,R. Pereira,Department of Dairy
101873,Anders S. G. Andrae,
101897,I. Ramakrishnan,Stony Brook University
101911,Pawel Majewski,"Dept. of Physics and Astrophysics, Columbia Univ., New York, NY 10027"
101934,G. Andre,
101953,Joel Watson,"University of California, San Diego. Internet: http://weber.ucsd.edu/*jwatson/. I thank Chris Wignall"
101957,Anthony Spencer,Norwegian Petroleum Directorate
101958,F. van het Groenewoud,University of Amsterdam; Faculty of Computer Science
101960,Pascaline Parisot,
101987,Toru Miura,University of Tokyo
101989,Ralph S. Phillips,Stanford University
101990,R. O. de Mello,
102015,M. Beretta,
102025,G. Garzi,
102031,Yves Colin,Institut National de la Transfusion Sanguine
102033,Patrice M. Arent,Hunter High School|West High School
102034,Pablo P. Trabado,
102041,K. M. Terwilliger,U. S. Department of Energy Laboratory|Midwest Research Institute
102046,Matias Courdurier,
102056,Corine Besson,
102057,Witold Charatonik,Wroclaw University
102059,Jan Curley,"University of Tennessee, Knoxville, Tennessee"
102076,V. Jaconson,
102084,G. Scott Graham,"Univ. of Toronto, Ont., Toronto, Canada"
102089,S Get Digital Information,
102093,Taesup Lim,
102094,Robert D. Putnam,""
102101,Mahesh Arumugam,
102105,Ken Nakayasu,Kobe University
102115,Farnoush Banaei Kashani,
102126,David M. Lokhorst,
102138,Chwan-lu Tseng,National Taipei University of Technology
102142,Wei-Jer Sung,Bell Labs|Lucent Technologies
102182,Yoshio Tateno,
102183,Christian De Waal,
102184,M. Chandhok,
102188,Eric Shea,Computer Science Department; Worcester Polytechnic Institute
102193,Burak Aksoylu,
102200,Samuel Gulkis,Jet Propulsion Laboratory|California Institute of Technology|University of Michigan
102217,Jaroslaw Slawinski,Emory University
102218,Andreea Sterian,
102229,Rudolf Gorenflo,
102234,Walter C. Willett,
102249,Cheng Hui Wang,University of Alberta
102251,Mohammad Gorji Sefidmazgi,
102260,Igor R. Efimov,
102263,Oliver Haase,
102267,Lance Horng,
102270,Yu Zhang,University of Science & Technology of China
102276,Shinya Honda,Nagoya University
102279,Reuss-Markus Krausse,ProtoSociology
102280,J. Bellamy,
102283,Michael Biggs,
102319,B. S. Lin,Department of Civil Engineering|Tamkang University
102321,Jason Remillard,rteparmenrs of Physics and Electricai Engineering|Physics Laboratory|University of Michigun
102329,Jacques Dubucs,""
102335,N ANDERSEN,Technical University of Denmark
102360,P. Biondi,
102372,S. R. Schack,
102373,G. Sudha Sadasivam,
102375,J.p. Meyers,
102376,B. Woodward,Merial Saúde Animal Ltda
102382,L. Beaudoin,"Centre de recherche Informatique de Montr?l and 1801 McGill College, Suite 800, Montr?l, Qu?ec, Canada, H3A 2N4"
102392,Katherine Bessiere,
102412,D. Hoffinan,
102429,Young-Bae Chang,
102436,Waldemar Ladno,
102441,Jing-Wen Hwang,
102442,Folkert Tangerman,Department of Applied Mathematics and Statistics; State University of New York at Stony Brook
102445,Yan-qing Lu,Nanjing University
102453,Yanhe Fan,Communications Research Laboratory|Dept . of Electrical Engineering University
102479,Frank Eisenhaber,
102503,Yuejin Huang,
102504,Jim Z. C. Lai,Feng Chia University
102506,William P. Heising,
102511,Gene Gindiyz,
102516,M. N. Limber,
102518,Robert Sims,
102578,Philip Surman,De Montfort University
102580,Sebastiano Battiato,Università degli Studi di Catania
102584,Helmut Hofer,Institute for Advanced Study
102585,T. Aurud,
102589,Chan-sik Hwang,
102594,F. D'ecreton,
102600,H. F. Vanlandingham,
102604,T. Altebaeumer,
102611,Robert Lidman,
102638,Leonardo Acho,
102644,Kenneth J. Supowit,Ohio State University
102650,Koniparambil Pappu Unnikrishnan,
102662,Marjorie Le¨?n,
102669,F. B. Zhan,"Texas Center for Geographic Information Science, Texas State University, San Marcos, TX 78666, USA -"
102670,Denise Kim,Division of Engineering|Applied Sciences|Harvard University
102672,Raymond J. Rajotte,
102678,Loretta J. Mester,
102686,Gökhan Tür,"AT&T Labs-Research, 180 Park Avenue, Florham Park, NJ 07932, USA"
102688,Hai-feng Guo,
102692,Stefan Lanser,
102699,Stanislav Radl,
102705,Fabrice Tchakountio,
102710,M. L. Heinselman,
102712,Sumit Tiwari,University of Louisville
102734,Chuck P. Lam,
102738,J. R. Laghari,
102766,K. Roemer,"Institute for Clinical and Experimental Surgery, *Department of Virology, University of Saarland"
102845,Hilmi Lus,School of Engineering
102854,Thierry Lefevre,Evolution des Maladies Infectieuses|Evolution des Systemes Symbiotiques '
102863,Milo Schield,Augsburg College
102882,N. Seiberg,1; Department of Physics and Astronomy; Rutgers University
102884,Jan Gehrke Andreas,
102913,E. Geronaga,
102915,Diana Farkas,Department of Materials Science and Engineering|Virginia Tech
102932,K. Lampaert,"Katholieke Universiteit Leuven, Dep. Elektrotechniek, ESAT-MICAS, Kardinaal Mercierlaan 94, B-3001 Heverlee, Belgium"
102934,O Automata,
102936,Chen-Yi Su,
102937,W. Mendenhall,
102942,Rob C. de Loe,University of Waterloo
102948,CARTER BANCROFT,Tumor Biology|Head and Neck Surgery Branch|National Institute on Deafness and Other Communication Disorders
102972,Simon Hoff,
102978,Jason Eisner,
102979,M.w. Ma,
102988,Jeffrey A. Harvey,University of Chicago
102992,J. Heo,
102999,Zeeshan Rasheed,
103002,Maurice CHARLET, J. Czy zewski
103004,Kin F. Man,California Institute of Technology
103012,Foo-Keong Ng,
103035,GAREN BAGHDASARIAN,"Department of Organismic Biology|University of California , Los Angeles"
103041,Public Tim Bell,
103066,Hyung-Tae Moon,
103068,A. Meir,
103082,R. Cmler,
103084,M. Wichers,Department of Psychiatry|Maastricht University
103114,Makoto Iwayama,Tokyo Institute of Technology
103125,Lefteris Sidirourgos,
103130,Retrainable Neural,
103131,Msc. Jose Principe,"University of Florida,University of Florida"
103140,E. P. Wright,
103142,Helmut Heck,
103152,D. Groot,
103188,R. Cager,
103190,J. Skindhoj,
103202,P. Oliveri,
103203,Ronald I. McKinnon,Stanford University
103227,Geoffrey G. Xie Simon S. Lam,
103228,Christophe Claramunt,
103260,Ralf Bertenburg,IPAG-Innovative Processing AG
103262,O. Thorin,
103270,Krister Thuresson,
103285,Kurt Strebel,"Universitat Zurich , Mathematisches Institut"
103289,Hugo Bruggeman,Brown University
103303,Radan Sedlacek,
103315,Russell M. Phelps,"Telephonics Corp., 815 Broad Hollow Road, Farmingdale, NY 11735"
103321,T. Johnston,"Mid-South Instructional Technology Conference, Middle Tennessee State University"
103323,Douglas Vogel,University of Arizona
103328,Gary D. Bishop,
103332,Kesav V. Nori,International Institute of Information Technology
103345,A. Mislivec,"Cavendish Laboratory, University of Cambridge, Madingley Road, Cambridge CB3 0HE, United Kingdom"
103357,H. Nakai,Graduate School of Engineering|Osaka University
103359,Luisa Mico,
103360,Randall L. Schultz,School of Electrical and Computer Engineering|Oklahoma State University
103373,Jeff Dozier,
103380,Diversity Breur Smolders,
103417,Oran R. Young,
103429,Jens Peter Andersen,Royal School of Library and Information Science
103430,André Kushniruk,
103434,Ted R. Schultz,
103447,Maria Domenica,
103468,J. Mo,Space Telescope Science Institute
103477,Mark R. Henderson,
103483,Chee Lip Gan,
103484,Osman Balci,
103496,Matthew Deangelis,
103501,Metaclass Compatibility,
103504,R. Fuller,Department of Aeronautics and Astronautics|Stanford University
103517,Aphrodite Galata,
103519,Appendix: Clarifications,
103540,Gordon H. Hardy,
103544,Tv Lakshman,Bell Labs (Lucent Technologies Inc.)
103548,C.p. Nemeth,MTA SZTAKI Computer and Automation Research Institute
103551,Cheng-Jeng Tai,Taipei Medical University
103557,S. S. Hamilton,a|Department of Psychology|School of Life Sciences|University of Sussex
103568,Judith Plümer,
103573,Paul Landsberg,
103579,De' An Sun,Shanghai University
103618,C. Baratt,
103619,Douglas N. Jackson,Department of Psychology|University of Western Ontario
103650,Peter Van Eijk,
103702,O. Monnet,
103707,Axel Droge,Nokia Research Center
103708,Le Moigne,
103709,Isao Arima,
103716,Floor Systems Warnock,
103726,Steve Jones,University of Technology
103729,Multiple Model Probabilistic,"John S. Young, Hampshire Research Institute;"
103730,J. Y. Josefowicz,
103753,Mauricio Marengonit,
103763,T. Mason,School of Ci|Structural Engineering|Uni ˝ ersity of Plymouth
103766,C. Straehey,
103772,I. Kravchenko,"University of Rochester, Rochester, New York 14627"
103781,Chris Kyriakakis,University of Southern California
103789,M. Kwok,European Bus / ness Management School|University of Wales
103796,Pedro C. R. Rodrigues,
105698,J. Howard Johnson,
103808,A. Lanza,Scuola Internazionale Superiore di Studi Avanzati
103815,Holly Sue Zullo,
103817,Bahador Makki Abadi,
103823,Amir Azimi Alasti Ahrabi,"Islamic Azad University, Shabestar Branch"
103848,Alan F. Benner,
103849,Erik Rune,
103899,Rudiger Weiner,
103908,Youn-Long Steve Lin,Department of Computer Science|National Tsing|Hua University
103911,D Mumford. Filters,
103916,Jos Roerdink,"University of Groningen,; Institute for Mathematics and Computing Science"
103931,A. Maher,Department of Public Health|University of Otago
103950,Karen Leach,"Education Department , Our Lady of the Lake University"
103960,Michael Lahanas,
103961,Luis C. Freire,
103968,Joshua Douglass Laison,
103999,Bernard H. Boar,
104006,Maria Alicia Vicencio-Silva,
104008,R. J. Coley,
104009,Denise V. Gobert,
104010,Moira Wells,School of Computer Science|Electronic Engineering|University of Reading
104013,F. K. Rizatdinova,
104015,Eng Wei Soo,
104026,Nancy Hoft,"International Technical Communication Services, Seattle, WA"
104027,MASANORI KATSURADA,
104030,Shibsankar Sana,
104031,Huanying Ge,University of Southern California
104053,Vassilis Tsoumas,
104065,N. Yugami,
104066,JOSEF BRAUN,
104077,P. Burnett,Department of Chemistry|Williams College
104088,Joan Roehrig,
104100,Rafał M. Wojakowski,
104112,Michael Hassul,
104116,Dirk Jager,
104117,Michele Bianchi,Università di Bologna
104120,Ré Christopher,University of Washington
104131,Quentin P. Herr,
104132,Feng Xing,"College, Beijing 100037, China"
104141,P. Aghion,
104142,Cameron Katrai,
104145,L. S. Pinsky,"(d)University of Houston, Houston, TX-77204"
104151,M. Kushner,Department of Psychology; Brooklyn College of CUNY
104152,S. CALIMSIZ,
104156,G. Donald Jud,Department of Accounting|School of Business and Economics|University of North Carolina at Greensboro Greensboro
104175,Christian Skalka,
104204,Object Associations Ramazani,
104218,Bruce F. O'Hara,
104230,Pierre Deligne,Institute for Advanced Study
104234,Saiyavit Varavinit,Food Science Department|University of Massachusett
104240,T. Ishiyama,
104243,Rick Grantom,Texas Project Nuclear Operating Company
104244,P. Rael,Bowdoin College
104260,O. B. Welbourne,
104262,F. Z. Guo,
104266,C.j. Nico,
104267,Y. Y. Yao,
104272,A. R. Boulogne,
104276,Hugues Hoppe,Microsoft
104279,Edgar J. Fuller,
104283,Jean H. P. Paelinck,
104289,Simon W. de Leeuw,
104294,H. Iramina,
104298,Danko Dimchev Georgiev,Kanazawa University
104317,Hai-Rong Sun,
104320,Serge Fehr,
104323,Stephen V. Rice,
104349,Andrew E. Torda,
104380,G. Gordon Worley III,
104392,H. CARRU,
104404,Jesper Eskilson,Computing Science Department|Uppsala University
104409,The Model,"Northwestern,University and NBER"
104414,Colin C. Bantin,
104422,Thijs Kuiken,
104429,Stuart C. Feinstein,
104430,G. N. Minerbo,"Los Alambs National Laboratory, Los Alamos, New Mexico 87545"
104442,V. B. Zalessky,
104446,PETER WAGNER,Department of Geology|Field Museum of Natural History
104452,K. ETTINGER,1 Institute of Mineralogyand Petrology
104466,A. Arbreton,
104468,Speller Paradigm Caterina,
104469,Peter D. Petrov,Technical University of Varna
104470,Fernand S. Cohen,
104480,P. N. Bibilo,
104482,Charles C. H. Liu,
104484,Tadayoshi Ideshita,
104499,Chuan Shao Liu,
104501,Filip Lievens,
104507,H. Miyashita,Antennas Technology Department|Mitsubishi Electric Corporation
104518,Marie-anne Privault,"LIFO , D'ept . d'Informatique; Universit'e d'Orl'eans"
104523,Ramesh R. Sarukkai,Yahoo Inc
104529,Shane Brennan,
104561,Menzie D. Chinn,""
104571,A.l. Hof,Department of Rehabilitation|Laboratory of Human Movement Analysis|University Medical Center Groningen
104573,J. H. Madok,
104583,Brian G. Clement,
104610,Pierre Baillargeon,Scripps Research Institute
104620,Antonio Manuel Santos Pascoal,
104636,Marco La Cascia,
104645,Huei Wang,National Taiwan University
104646,S. Uller,Max Planck Institute for Mathematics in the Sciences
104663,Daniel Weill,Laboratory of Computational Engineering|Ecole Polytechnique
104669,Eric Rivals,
104673,Aldo Delgado,"Abteilung f ur Quantenphysik, Universit at Ulm, D-89069 Ulm, Germany"
104685,Timothy J. Henderson,
104686,G. Douglas,"Body Works , Inc"
104697,R. Mager,Psychiatric University Clinic|University of Basel
104735,P. Soedarmadi,
104753,H. Yanami,
104757,Swiss Federal,Laboratories for Materials Testing and Research|Paul Scherrer Institute
104769,Shannon Ce,
104782,Alan Wells,
104783,Qida Zhao,
104795,CHRISTINA ENROTH-CUGELL,
104796,Lin Chen,Nanyang Technological University
104807,Andrea Attar,
104820,Francisca Molina,Servicio de Microbiología|Hospital de Bellvitge
104827,Harold Borko,
104834,D. Wessel,"Knowledge Media Research Center (Tuebingen, Germany)"
104838,E. Sosa,
104848,C. Y. Boisrobert,
104851,Khaled Hussein,Polytechnic Institute and State University
104853,Chin-Ling Lee,
104857,Cedric Deffayetz,
104864,W. Mielczarski,Technical University of Lodz
104870,Raymond G. Hoffmann,"Division of Endocrinology|Department of Medicine , and General Clinical Research Center|Medical College of Wisconsin"
104874,Tomoyuki Yamakami,
104876,By Marcel Fafchamps,
104899,R. Tiso,
104912,James Olin Oden,
104913,EDWARD T. SHERWOOD,UNIVERSITY OF FLORIDA
104919,TSUKA WA,Japan Electronic Dictionary Research Institute
104924,R. Cook,"University of Maine , Orono , Maine"
104928,Mansoor Alicherry,
104935,Neeran M. Karnik,
104947,A. H S L Ang,
104951,W. Kalkner,
104965,AVID JOSEPH M. DAVIE,"*Present address: Department of Pathology and Microbiology, Washington University, School of Medicine, St. Louis, Mo. 63110."
105014,Jorn M. Hvam,DTU Fotonik|Department of Photonics Engineering|Technical University of Denmark
105024,Samuel H. Valentine. Z,
105025,Vin Kim,
105036,Robin M. Warren,
105037,Patricia Ash,Medical Research Council
105043,Y. Hatanaka,
105055,Manoj Kumar Jain,Department of Hydrology
105060,Patrick Suppes,
105062,Kapil K. Mathur,Thinking Machines Corp.
105065,Jessica Abbott,Section for Animal Ecology|Lund University
105070,Richard Giordano,
105087,Franz Bettermann,
105110,Daniel Mlynek,
105117,A. Londei,Centre for Research on Cognitive Processing in Natural and Artificial
105133,Iryna Gurevych,""
105148,K. Keen,
105163,Stergios I. Roumeliotis,
105169,Wug-Dong Park,Dongyang University
105170,Lutz Klinghammer,University Clinic Erlangen
105183,M Hinsch,University of Groningen
105190,Erdal Karaduman,
105197,Job Ubbink,
105218,Bruce Sacerdote,Dartmouth College
105221,Zhi-Yuan Liu,
105225,Jeremy Schreifels,
105233,Frank Driscoll,c ° 2005 The MITRE Corporation
105252,U. Beck,
105255,Peter Lennie,University of Rochester
105256,D. Michael Miller,
105257,Gyounghwa Choikim,
105259,D. Cooper,Ezemvelo Kwazulu-Natal Wildlife
105261,Humberto R. Maturana,
105266,P. Hirst,Department of Trauma|Manchester Royal Infirmary
105278,Ibrahim Kuscu,
105279,Hiromi Aonuma,"Department of Computer Science and Communication Engineering, Kyushu University, Fukuoka 812, Japan"
105296,Heather N. Andrews,
105310,Ching-Long Yeh,
105312,T. B. Bollinger,
105322,Michael I Jordan,""
105330,Massimo Riccaboni,Università degli Studi di Trento
105337,Peter G. Neumann,
105341,H. Kober,Department of Psychology|Columbia University
105351,A. Renaud,"Department of Educational Psychology, McGill University"
105367,Rainer Schubert,
105376,Alan Benson,Massachusetts Institute of Technology
105384,Martin Charlton,"National University of Ireland, Maynooth"
105396,William Stout,
105400,R. G. Hoagland,
105408,Vladimir Eftim Trajkovski,Ss. Cyril and Methodius University
105413,Masaharu Kitamura,Dept . of Quantum Science and Energy Eng|School of Eng|Tohoku University
105420,John A. Asenstorfer,
105431,Raluca Budiu,
105436,C.-S. Man,"Division of Otolaryngology, University of British Columbia/Vancouver General Hospital, Vancouver, Canada V5Z 1M9"
105460,Sean A. Meyn,
105463,Christianne Legrain,
105466,Fernando Atrio-Barandela,Universidad de Salamanca
105467,Chen Ning Yang,
105478,A. Ramaswamy,Department of Surgery|Institute of Medical Biometry and Epidemiology|Department of Pathology
105484,D. J. Dimmich,
105498,Stefanus Mantik,
105507,Minh Ha-Duong,Netherlands Environmental Assessment Agency
105517,M. Cox,"National Physical Laboratories, Teddington"
105520,Peter Nijkamp,""
105536,Jean M. Lauder,"Departments of ' Pediatrics|School of Medicine|University of North Carolina , Chapel Hill"
105539,J. P. Changeux,"CNRS UA 2182 - 'Re ´cepteurs et Cognition', Institut Pasteur, 28, rue du Dr Roux, 75724 Paris Ce ´dex 15, France"
105542,R. H. Philpott,Whatman International Ltd | Whatman Inc | Biometra GmbH
105550,Jim Hodgers,
105574,Guang Deng Zong,"(Research Institute of Automation, Qufu Normal University, Qufu 273165)"
105577,Pieter van Beukering,""
105604,Lou Nagy,
105627,Cha-Mei Tang,National Institute of Standards and Technology|Plasma Physics Division|Naval Research Laboratory
105651,Richard P. Walker,Diamond Light Source|John Adams Institute|University of Oxford
105663,Hasan Ymeri,Katholieke Universiteit Leuven|Department of Electrical Engineering|Interuniversity Microelectronics Center
105664,Pierre Sagaut,Institut Jean le Rond
105666,For Data-localized Low-power,Department of EECS
105667,F. D. Gallana,
105668,Horst Reichel,
105670,SUSAN FINLEY,Washington State University | Teachers College | Columbia University
105677,David T. Sandwell,Institute for Geophysics and Planetary Physics
105688,Wolfgang Rieger,
105690,Jongho Choy,
105736,Spencer D. Shellman,
105770,K. L. Fung,
105776,Pierre-Louis Lions,UMR7534 Centre de Recherche en Mathématiques de la Décision
105781,Daniel Kroning,
105816,Rp Carlyon,
105849,Mohammad-reza Jahedmotlagh,Iran University of Science & Technology
105913,Arne Bang Huseby,
105916,Stephan Arndt,
105919,T. Tschudi,Institute of Applied Physics
105922,Fabio González,
105924,Tomas Kocka,Aalborg University
105930,Jianqing Zheng,
105941,Zengchang Qin,Beihang University (Beijing University of Aeronautics and Astronautics)
105943,Z. Chu,
105945,A. I. Montgomery,"Tepper School of Business,, Carnegie Mellon University, Pittsburgh, PA 15213."
105946,Tuvi Etzion,Technion Israel Institute of Technology
105951,Anita Burgun,
105969,Louis Massey,
105979,Towela Nyirenda-jere Victor,
105985,Alan Muller,
105998,John R Valusek,
106016,Michael C. Burl,
106020,T FORDHOLEVINSKI,
106040,C. Rumelhard,Ulm University|Dept . of Electron Devices & Circuits
106042,Jaspreet Singh Pahwa,
106046,Hubert A. Bahr,
106057,James B. Thomson,
106074,Simone Gambini,
106077,E. Poe-yamagata,
106080,Alexander Zuevsky,Max Planck Gesellschaft
106085,Heekyeong Lee,"Department of Electrical Engineering, Virginia Polytechnic institute and State University, Blacksburg, Virginia"
106105,I. Monga,
106106,Peter J. Sell,
106117,Amy Needham,
106120,Thomas Richards,
106121,Maria A. Nieto-santisteban,
106123,Bryan Stephens,
106147,Tzy-Yan Hong,
106157,Andrei Linde,
106170,Goichi Tanioka,
106173,Luiz M. R. Gadelha Jr.,Laboratório Nacional de Computação Científica
106179,Danny S. P. To,
106184,K. Erikson,
106192,S. Qiu,"Tsinghua University, Beijing China"
106195,August Lepp?,
106207,Baojun Qiu,Pennsylvania State University
106216,Etienne Losq,
106223,Triantafillos J. Mountziaris,
106224,Vladimir Ostrovsky,
106226,Richard J. Gardner,
106227,Chuang Wang,Iowa State University
106242,Margaret S. Stockdale,Southern Illinois University
106244,Werner Vogetseder,
106247,Yong-bin Leng Hefei,
106263,Sheau-Shong Bor,
106283,Michal Etzion,
106288,J. Fritsch,Interactive Systems Laboratories; University of Karlsruhe --- Germany; Carnegie Mellon University --- USA
106290,Ibrahim Ziedan,System Dept|Institute of Informatics
106294,W. Bradford Davis,"and Chemistry DiVision, Argonne National Laboratory, Argonne, Illinois 60439-4831"
106304,Jeffrey Ichnowski,
106307,Vu Quoc Phong,"Pr epublication de l'Institut Fourier n,587 (2003)"
106338,John E. Jackson,Political Science
106345,J. W. Dally,School of Engineering|University of Maryland
106351,Anas Kabbaj,
106362,Cesar MILSTEIN,
106380,Daniel Nikovski,
106393,Hisanori Yamaoku,Yokohama National Univ.
106403,Committee Report,
106407,Marvin Shinbrot,
106417,Michael Connolly,
106421,Michael Meiner Dirk,"WSI/GRIS , University of Tubingen"
106441,Edward R. Vrscay,
106447,Joyce H. D. M. Westerink,
106452,EGORY BERHUY,
106456,Pt Costa,Universitat Polit`ecnica de Catalunya; Dept . Llenguatges i Sistemes Inform`atics
106459,Yin-Fai Wong,
106468,Michael Stoecker,
106476,Waleed S. Mohammed,Department of Electrical and Computer Engineering|University of Toronto
106482,M. Iacono Manno,
106498,Kim Dremstrup Nielsen,
106513,Bobby Gough,
106519,Young-Joo Song,
106521,Ibrahim Cahit,Department of Computer Engineering
106542,Xinwen Fu,
106564,T. Sueno,Centre for Advanced Technology ( RRCAT )
106566,ARTHUROS ZERVOS,
106576,Jim Harper,US Air Force|Dept of Computer Science
106582,Emil D. Attanasi,
106586,Christopher Neil Bull,Lancaster University
106620,FLAVIO MARCHETTO,Dline Medical Systems|Istituto Nazionale di Fisica Nucleare
106621,T. Akita,
106634,Disambiguation In Machine,
106644,Y. Asano,"Niewodniczanski Institute of Nuclear Physics, Polish Academy of Sciences,"
106654,Jan Ehrhardt,
106655,Piergiorgio Odifreddi,
106668,Graeme Kelly,"Lockheed Martin Palo Alto Advanced Technology Center,"
106685,Maylor K. H. Leung,UMR8628 Département de Mathématiques d'Orsay
106709,A. Ohtani,
106710,Morgan G. Ames,
106715,JOHN R. JORDAN,Nassau Community College
106727,Rissa Ota,
106728,Disjunctive Queries Jens,
106729,Jang-zern Tsai,Department of Electrical & Computer Engineering|University of Wisconsin
106736,Yu Yuan Guo,""
106751,Ilker Rafet Capoglu,
106753,Yves Raynaud,
106760,David L. Hysell,Cornell University
106789,C. Brys,
106800,Alexandra S. Penn,School of Electronics & Computer Science|University of Southampton
106835,I. M. Fuks,Environmental Technology Laboratory
106843,Natalja von Westernhagen,
106848,Michael J. Freedman,Princeton University
109013,Reiner Kirchheim,""
106860,S. Yuvarajan,"Electrical and Computer Engineering Department, North Dakota State University, 1411 Centennial Blvd., Fargo, ND 58105, USA"
106872,Jorg Olschewski,
106885,Johann M. Heuser,
106891,Miklos Boda,
106893,Nenghai Yu,
106907,Jennifer E. Lonsdale,"Department of Plant and Microbial Biology and Electron Microscope Laboratory|University of California , Berkeley"
106920,Nathanael Chambers,
106928,Transarc Corporation,Carnegie Mellon University
106933,Russell D. Shilling,
106969,T. Iida,
106983,Luis Gonzalez,University of Kentucky
106987,Adolf Giesen,German Aerospace Center|Institute of Technical Physics
106992,M. H. M. Nizam,
107001,V. Melissa Holland,"Army Research Institute, and Jeffrey Martin, University of"
107009,B. V. Pikounis,
107010,Jun-ich Imura,
107012,P. Nagarkar,
107020,Ta-Sun Wu,
107031,Basudeb Biswas,
107032,Arnold D. M. Kester,
107058,Toshihiro Gai,
107077,Zhong-xing Ye,
107082,Andre Vasconcelos,
107099,P. Alexander,"Dept. of Electrical Engineering, Univ. of Kansas, Lawrence, KS"
107107,James H. Fallon,""
107115,John Wei,Network Operations and Management Research Department
107116,Two-dimensional Matching Jorma,
107117,P. Moreno,Departamento de Ingeniería Mecánica|Universidad de Salamanca|E. T. S. Ingeniería Industrial
107121,Pietro Buttolo,
107128,Balmukund Niljay Patel,Universidade Estadual de Feira de Santana
107148,Olivier Jeandupeux,Institut de Physique Experimentale|Ecole Polytechnique Federale de Lausanne
107150,W. J. Makulski,
107153,Chia-Wei Sun,Device Technology Center|Industrial Technology Research Institute
107168,John P. Keeves,Flinders University|School of Education
107184,Jeffrey D. Scargle,Space Science Division|NASA Ames Research Center
107195,Krylov Subspace Method,
107196,N. H. Damrauer,Universität Würzburg
107199,Betsy A. Zimmerman,"General Dynamics, Ft. Worth, TX"
107225,Marcelo A. Trindade,Catholic University of Rio de Janeiro|Department of Electrical Engineering
107239,V IRGINIE RAVIGNE,
107284,E. Muybridge,"Hofstra University, Hempstead, New York"
107295,Nicholas Crafts,
107296,Ozlem Gurvit,
107306,Detlev Noll, Department of Engineering Physics
107309,Rashid Bashir,University of Illinois Urbana Champaign
107324,Kathrin Moslein,
107326,Chihiro Ono,
107339,Andrei V. Alexandrov,University of Alabama Birmingham
107347,J. L?ofberg,
107359,Dan Mcnabb,"University of Maryland, College Park, Maryland"
107369,Nicola H. North,
107374,Ladislau Boloni,"Computer Sciences Department , Purdue University"
107385,M. S. Keshavan,
107395,Susan R. Seymour,
107408,David W. Archer,
107415,D. Slater,Orthodontic Department|Newcastle-upon-tyne Dental Hospital
107416,Marja H. Lamoree,VU University of Amsterdam
107421,Gerard C. Herman,
107422,Sacha Reis,
107425,Cheryl Williamson Gray,
107430,Marked Proof,Printed on 27/3/00
107441,Joel Steven Kollin,New York University
107443,Aleksandra Kostic,
107452,G. R. G. Raju,
107471,Sergei V. Grigoriev,""
107472,Turgay Celik,"Bioinformatics Institute, Computer Vision and Pattern Discovery Group"
107484,Chalermpol Charnsripinyo,
107485,Ching-Yi Chen,"National Chung Hsing University, Taiwan"
107486,Deirdre Butler,MIT Media Laboratory
107495,H Guthrie,"US Department of Agriculture 3, Beltsville, MD 20705"
107497,D.l. Paul,"The Graduate School, The University of Maine"
